score,uid,text
0.08944272,6615601600,​​​​#终将成为你[超话]#佐侑[超话]#  又到了嗑爆佐侑糖的时候！[并不简单] 侑侑壁咚佐伯前辈的戏码似乎是侑攻党的胜利—— 侑：「前辈也不过就这么高嘛！」 佐：「你倒是不要踮脚啊……」(￣Д￣;) by 透明@明亮的房间没有电 ​​​​​
0.08944272,1631354975,天朝防守太差了 只能四号位 巴西是打了个遍
0.08944272,1601134657,​​​​虽然这样的事情证明了面相的合理性，但我认为政府这样的行为是越权的，这不对。
0.08944272,6106275292,​​​​我虽然不是女权 但是天朝屌癌看着也太恶心了[吐][吐][吐] ​​​​​
0.08944272,1404306263,​​​​要看啥时候入的！特色期资本家入党、当两会代表早已是常态吧？
0.08944272,1404306263,要看啥时候入的！特色期资本家入党、当两会代表早已是常态吧？
0.08944272,2604349571,//@李连荣的微博: 执政党为何不敢免费医疗？
0.08944272,2933439985,​​​​就是//@我大钊先生9_9: 睡吧，我给你盯一会，最不开心的就是菜菜子辞党主席了。。。以后湾湾怎么继续破败下去[doge]
0.08944272,1973009074,​​​​//@君子剑岳不群:瞬间明白了为啥大量工业党和体制内科研人士不去钻研技术，不去研究学术，天天在新浪上刷微博证明现存体制的合理性//@猫咪呢朋W9S：[坏笑]
0.08944272,6562492971,​​​​为什么DPP惨败之后赖清德要辞职？号称MZ、ZY的台湾就是这么党政不分吗？！[吃瓜] ​​​​​
0.08944272,5293088386,​​​​事实证明没有最烂，只有更烂。两个党都有很大问题啊[哈哈][哈哈][哈哈]
0.08944272,1400819581,从长远看，我们的市长会不会由市民投票选举？书记们会不会由党员投票产生？
0.08944272,1400819581,​​​​从长远看，我们的市长会不会由市民投票选举？书记们会不会由党员投票产生？
0.08944272,1773284095,​​​​//@战争史研究WHS: 嗯，像北京那种粗瓷瓶的酸奶，60年代以前是没有的，最常消费的乳品是京式奶酪。60年代初北京市牛奶公司从青海请来师傅，才开始做那种粗灰瓷瓶酸奶，一罐一毛四，送一小包白糖//@柚子皮里的猫:那边的酸奶是真的好吃，之前去格尔木，一大碗酸奶，上面一层奶皮，比我家这边的要好吃好多
0.08944272,1662395500,国民党在大陆已经臭大街了
0.08944272,1601134657,回复@7711-2016:你不是企业主吗，现实中应该有朋友圈的，让你生活圈子里的人在人大啊政协上去争取这些事情，自己没有去试，没有对社会的进步尝试和努力过，光怪政府和社会没意思的。
0.08944272,1818587293,​​​​哎…… //@Agape_de_la_Mancha://@神算子哈里谢顿 :[汗]//@广州城堡堡主 :孩子们出国留学以后越来越麻烦了[允悲]//@g-_stone :昨天刚说中国科技交流可能会被外国从政府到民间集体封杀，今天就变现实了。政府关注的是知识产权，民间关注的是名誉风险。这就是胡来的代价
0.08944272,2511201963,​​​​//@徐晋如://@高渐离高歌:“这不是一顿饭的事，是尊重他人的宗教信仰，即使他是犯罪嫌疑人。”，好贴心//@艾迪森C:操他妈，光说人家意大利骂中国是屎国，人家没骂错啊！穆斯林强奸犯进牢房居然还尼玛跪舔，傻逼屎国
0.08944272,2875386060,再下一周是国社说第二篇读书报告 要看的宗教生活的基本形式有六百多页！
0.08944272,1768248870,​​​​//@陈如是说 :其实期限错配的难度也极大//@傅蔚冈 : 今天地方政府的债务和上世纪90年代国有企业债务不是一回事了，空间错配是地方债务问题真正难以解决的，除了要求劳动力自由流动，财政和金融分家，最终还需要调整国家区域发展战略，提高政府的投资效率。
0.08944272,3511365594,回复@mynameis璇璇:对啊可是往后也要一直第三名才行，心疼人民币玩家们的腰包，希望涨幅是海外党的贡献就好了，suju点进去全都是中文[摊手]
0.08944272,6631108031,可事实上群众的讨论起到的力量本来也不是很大，毕竟这个话题下争议很多，也并不是一边倒的反对。这事主要看学界的，主要是对科学伦理和目前同行审议、发文整套体系的冲击。再就看政府想不想管了。
0.08944272,1167257004,​​​​对于新技术，总体而言我还是觉得宜疏不宜堵，尽快从伦理和立法上完善，同时另一方面上需要解决现在生物行业血汗工厂的现状，使广大生物砖狗得到足够的&quot;获得感&quot;。不然政权稳啊定的国家是监管住了，没人敢乱搞黑科技，但中东地区中南美洲等无政府或者小政府的地方怎么办?墨西哥连毒品都禁不住，焉知黑帮 ​​​​​
0.08944272,6041504440,回复@偶尔在镜子里面:不敢多讲因为我还没学很多[允悲]不过把宗教看成有组织的连贯的实体明显是拿基督教体系做参考了，放到上个世纪都要被国内宗教研究嫌弃的…把追星解释成安慰剂和焦虑具现我都信了，一手宗教欺骗秀得我头晕
0.08944272,6041504440,emmmm这个宗教比喻（已经不能描述成研究了）怕是连门都没找到在哪
0.08944272,2604349571,​​​​//@大革文化命: 是啊，政府在国际上再多的申辩，抵不过这一次实验的恶劣影响。[怒]
0.08944272,2471490962,​​​​_(:3」∠)_！！！！！！！不熬夜党今早一起床就流下泪水
0.08944272,2203278491,​​​​而且同是东亚文化圈并不以女性权益出名//@八OOO :别国女性还说天朝女性强硬，弱势群体的强硬有用吗//@没钱娶不了布鲁斯 : 我保证，百分百是这种反应//@不用昵称的 :我有个脑洞：换过来，一个中国女孩，在中国，被外国人打了，会怎么样？…………“那么多本国好男人不找，跟老外混，活该，jian四声”
0.08944272,1973009074,​​​​//@黄章晋ster: 靠吃父母过活，或者还不能自己挣钱养活自己的人，即使年满二十岁，又有何理由参与公共事务决策？靠他人过活的人，必然会倾向于支持一切从别人口袋里拿钱、一切利于造就大政府，一切减少个体直接责任和义务的公共政策。罗马的灭亡，始于有投票权的公民无需承担保卫罗马的任务时。
0.08944272,6070227013,​​​​半夜吃了个粉圈战争的瓜。然后悲哀地发现，我这种不为爱豆花钱（除了最起码的[doge]，能不花就不花），喜欢白嫖且助人白嫖（共享精神万岁），从不产同人且懒得为他们写小论文……是不是早就该开除粉籍了。 但我的爱是假的吗？我自称粉丝出自虚伪吗？不！要是谁想从我口袋里掏钱，或者把我架上战场对撕 ​​​​​
0.08944272,5900049179,回复@天半露华浓:心理学与宗教？
0.08944272,1601134657,​​​​前段时间，我感觉很悲观，原因就在这里，当年的美国政府给全体中国人民留后路，而今天的美国政府一度考虑断绝中国人去美国留学的可能，对中国人民无差别打击。还好美国人民在中期选举中的表现是理性的，世界仍能和平。
0.08944272,5407912527,对对，巫女，宗教性十足
0.08944272,1404306263,​​​​当初上海开发区一个劲动员我去开工作室，税收优惠政策文件都发我邮箱了，幸亏没去。我主要怕麻烦，而且反正一律签税后！//@汪海林:要相信政府是讲道理的//@用户6868573975:你们编剧很多发表文章如此反动令人震惊   还反到国家体制
0.08944272,1403113900,​​​​天人与阿修罗的故事【每日一课】  （六）阿修罗   阿修罗有三个分支，共三十三种不同的阿修罗。他们傲慢、残酷、好斗，经常战争和争吵，为自己的地盘经常同类相残。他们可以抬头看到三十三天。天人的生活福报圆满，天人想得到的一切都可以从如意树上得到。须弥山有八万由旬在海下，八万由旬在海上，海 ​​​​​
0.08944272,1973009074,​​​​//@巧克力榛子酱: 学者都要有人给经费的的。尤其是文科学者，本身不创造任何经济价值，那所谓研究就只能是拿钱替人说话。即使不拿自家政府的经费，也是以民间的名义拿别人家政府和商人的经费。这就是为什么所谓人文学者一定会走到屁民的反面的原因。//@南瓜V妈妈 :政治学权威从来都没站在屁民的立场上
0.08944272,6070227013,​​​​好幸福，闻水果好幸福//@战争史研究WHS :光绪二十三年慈禧为摆设闻味，共用去苹果158320个、秋梨111750个、棠梨77300个、红肖梨53295个、柿子2275个、文官果2400个、石榴310个、甜桃4344筐半、酸桃302筐半、樱桃429筐、李子920筐、杏694筐、沙果491筐、槟子770筐、葡萄16385斤、鲜山楂16663斤…
0.08944272,1167257004,​​​​八十年代，企业跟地方政府联合起来，一起骗中央……
0.08944272,1711479641,​​​​#研究分享#【美国人在哪里找寻生活的意义】怎么让生活更有意义，这看起来是个很宏大的问题，因此很少有人去测量。近日皮尤研究中心发布一份美国人生命意义来源的调查报告，主要从以下角度展开：69%的美国人表示他们从家庭获取人生意义，其次是宗教。但是对于低收入、低学历的群体来讲，他们不太认为可 ​​​​​
0.08944272,2020078245,​​​​特朗普：这些年，世界列强总是欺侮我们。布什和奥巴马这些卖国政府，和世界列强签署了一个又一个不平等条约。在我的领导下，这些再不会发生了。我已宣布，以前的政府签订的所有不平等条约无效，这包括以前奥巴马政府签的那个气候条约。美国人民站起来了，再不会受向中国这种世界列强的欺侮了
0.08944272,5285824304,​​​​hhhhhhhhhhwrnm我用来思考共产党宣言的大脑被你瞎鸡儿灌输了多少剧本@是知也耶 ​​​​​
0.08944272,5512871994,​​​​//@战争史研究WHS:圣经里的吾珥，亚伯拉罕的老家//@在下黄昏鸟:转发微博
0.08944272,1973009074,​​​​50年？那估计还是会先打内战[doge]//@隐庵先生: 两党制崩解已有雏形，但是彻底崩坏为多党制，至少还有50年的时间，届时极右翼白人主义党、右翼共和保守党、中翼联邦民主党、左翼社会民主党，极左翼茶党等至少是4-5派的多党制最终会建立！
0.08944272,1973009074,​​​​//@战争史研究WHS:太长不看版：【山东问题由国联十人会（英法美日意）决定，波兰无发言权；国联关于九一八事变的两个决议，波兰均支持中国】//@白雪专业歌手:太长了，看得累 //@成化大帝:很多人对外国的印象都是被前几年的营销文章洗脑了，波兰反华啊，以色列报恩啊，还有巴铁的各种。看的都烦了、、
0.08944272,6182428373,​​​​@人民日报  在人日总编室实习超级喜爱人日的工作环境！爱党爱国，严谨认真，肩负时代重任，勇做历史的编辑者与见证人！@得即高唱失即休  @qi柒xi  @一粒豆豆豆豆豆儿
0.08944272,5799664003,且不说强国的具体现状，原博也没道理。国家占有的矿产，文物，水利等，哪个不是属于每一个公民的财产？这难道不是公民权利的来源？难道哪个政府的全部运营靠缴税来的？//@邓艾艾艾:说得好像在这国交了税就有完全公民权、有权力决定公共事物似的，最有权力决定的恰恰不就是些能力以外资本为零的啃爹族。
0.08944272,1767341980,​​​​再次证明车轮党会输是有其必然性的(
0.08944272,1167257004,​​​​赵薇可能也是党员。黄晓明应该不是——不然他那豪华婚礼要算大操大办了吧……
0.08944272,5153038363,​​​​道义这个词太大了//@严锋:考验美国和川普的时刻来了。得道多助，失道寡助。一个国家如果不讲道义，也许可以得利一时，但终将被世界和时代抛弃。//@王志安: 一边当总统一边做买卖挺好的。//@码饭:纽约川普国际酒店去年前三季亏损，12月沙特政府给整个包了，不仅让它12月盈利，甚至去年全年实现盈利……
0.08944272,2324434892,​​​​#静静的顿河#  同为战争题材，比起《战争与和平》，这本故事性要强一些；同为农村题材，比起《平凡的世界》，这个文笔又要高上许多（《平凡的世界》就不能称为文学）。 女孩子还是要多受点教育，这样就不会什么样的男人都能看得上[拜拜]至于格里高力，你们都做出不道德的事了，干脆就不道德到底好了 ​​​​​
0.08944272,6346402426,​​​​猫党真的好会洗脑[怒骂] 我差点顺着说一只好名贵的三色短尾猫//@松屋三文魚: 好慈祥憨厚一只招财猫
0.08944272,1625915487,​​​​安格尔的老师大卫一生曾为多种政党服务，绘制了许多热情饱满的革命宣传作品，而安格尔却不问政治，安心追求古典主义那种平静肃穆的美。 ​​​​​
0.08944272,5667989946,回复@-阿静欧尼:哇我是觉得政府政策好好哦母爱教育和父爱教育替换进行[太开心]这种又当又立（划掉）当爹又当妈的行为试问谁不感动！
0.08944272,2290230600,回复@Swttomoe:其实我对宗教和艺术也有一点个人理解，如果你请我吃火锅我可以给你讲。
0.08944272,6866571572,舅舅和小拉生个孩子吧……（躺（加入催生党
0.08944272,2012667405,回复@亲妈联盟忠实骨干Evangeline:貌似不能这么简单地直接从饭圈自身推饭圈背后是什么……而他对饭圈组织形态的观察也让我感觉很刻意他者化，有种猎奇窥视者的眼光，尤其是用我党地下组织比附那段，就像人称赞猴山的组织形态一样，感觉是圈外人才有的眼光，相比之下詹金斯之类传播学圈内人就会用赋权
0.08944272,2174759242,​​​​//@财经网:【ofo正寻求政府帮助，谋求上市机会】ofo创始团队在求助政府官员，谋求上市的机会；投资人中，阿里、滴滴、中信产业基金、DST组建ofo还债委员会，进行债务重组；不少供应商同意债转股，这是他们拿回钱的唯一选择。
0.08944272,1400819581,华为的反应比较理性，政府的反应比较泼妇
0.08944272,1601134657,​​​​我本来想晚上起卦，我看挺多不是华为的人也点赞了，我就这会就起卦了。  出生：没填 年　性别：女　占事：华为孟晚舟的事后续走势如何 全部问题：以世爻代表孟晚舟和华为这个利益整体，应爻代表美国美国政府，美国政府后续态度如何，会有软化吗，有无国家地区人物能在中间斡旋。华为后面三年的经营势头 ​​​​​
0.08944272,1720078977,回复 @我追山川跑:其实捋顺逻辑就很好理解。用中国本土观念来看，如果死亡并不是结束，反而可以通过尸解等手段升仙，或者用宗教视角来看，死亡之后还可以投胎或者入净土或者升天堂，死亡何惧？只有从唯物论的角度看，死亡就是终结，没有然后，死亡才值得恐惧。
0.08944272,5381646040,​​​​//@栗将軍_羽生党:在马赛大家给你唱的Happy birthday 我坦白说，去马赛的人真的不是特别多。虽然法国冰协的安排一言难尽但是一个好的结果，一个小小的场地，回想起来也是美好的回忆，galaop也让看了。还记得为gala op的swan掉了眼泪。记得场馆旁边有个公园……记得我去挂banner男工作人员笑着说ok女工
0.08944272,6539157215,​​​​不带小劳玩，本来已经准备[哼]了，看到后三张本劳斯莱斯党一本满足
0.08944272,5475996492,不是佛教传说吗？法 轮也是印度土生宗教里很经典的符号了(看见下面那个罗摩衍那了，联动小葵花吧，大招人生导师)
0.08944272,1601134657,孟晚舟事件，美国真的是和中国撕破脸，直接冲突。因为中国政府在国籍管辖权问题上，一直还是比较强硬的。早年欧美公司为了不触中国政府这个逆鳞，加上中国加入全球化队伍晚，经济没起来，市场小，文化隔膜等，欧美跨国公司是不给中国籍员工升很高职位的。
0.08944272,3411519060,回复@想当富婆的少女诶:是中国的猫特别废柴还是中国的鸟牛逼的不行？美国的亚洲鲤鱼、澳洲的兔子有被人投喂吗？另外说到澳洲的兔子，澳洲政府还大规模屠杀兔子的，你怎么不去抗议？兔兔那么可爱怎么能不保护起来？
0.08944272,3926826692,回复@小忍Heartunderblade:这也是我挺困惑的一点 似乎信神的宗教是不能脱离这种设定的。从宗教的叙述中 神是会对人的行为有喜怒哀乐的。从我们的定义来讲 爱是一种情感的寄托 是期望有所得的 那么问题就是神会从人的崇拜中有所得吗 且神对人的情感会与宗教所论述的全知全能的神性有悖吗？
0.08944272,1601134657,​​​​经常有新闻，美国的投行，如摩根大通，在中国开展工作，录用中国的二代做项目，美国那边认为是利益输送，然后对投行美国本部罚款，但是对中国的二代并没有惩处措施。就是因为中国政府一般是不承认这个《反海外腐败法案》对中国公民的管辖权的，所以老美只能惩处本国的人员和机构，不能奈中国二代如何。
0.08944272,3261397993,​​​​刷屏党 【国剧圈】毒纯小笼包，只爱朱一龙[心] 【欧美圈】本命：亨利·卡维尔、塞巴斯蒂安·斯坦，墙头无数[嘻嘻]  假的历史博主 ​​​​​
0.08944272,6070227013,​​​​我们高中是省内唯一一所自由恋爱的学校，保送北大的师姐在生物课上给保送北大的师兄织围巾……[跪了]//@寥若晨星-好多的日子要过 :有钱咋都行。全文完。//@战争史研究WHS :不必挤高考这座独木桥，比衡水中学或毛坦厂的学生幸福多了 //@-罐儿- : 其实北大附也还行，社团多，选修多，选修还分两种
0.08944272,1601134657,​​​​中国抓了个加拿大的前外交官。        加拿大和美国这次还真低估了中国政府对中国籍公民的国籍管辖权的重视程度。        中国历史上有过百年屈辱史，所以中国政府相当看重公民在海外的国籍管辖权，中国政府一直都不承认美国长臂法案的超限管辖权的。         中国公民在海外犯了刑事案件，比如贩毒、 ​​​​​
0.08944272,2020078245,​​​​太阳出大事了？美国政府紧急封锁太阳天文台，人类要登陆太阳吗？ - 今日头条 - 很有可能，就是美国国家太阳天文台在太阳上看见了什么，而美国政府不愿意与世界各国分享他们所看到的秘密，所以才紧急封锁了太阳天文台。http://t.cn/EUzMw4q ​​​​​
0.08944272,6314836872,​​​​#科技巨头批澳政府反加密法律：对网络有重大负面影响#据美国科技媒体TechCrunch报道，澳大利亚反加密网络法律上周获得通过，而包括苹果、谷歌及微软在内的科技巨头对此表示谴责。“新出台的澳大利亚法律存在重大缺陷，范围过广并且对于新的权力缺乏独立监管。” 改革政府监管联合会（Reform Government ​​​​​
0.08944272,5856099367,​​​​yyt团长是比赛期间管理重组的时候临时推上的氪金大粉，三次元工作党性情温和成熟，对饭圈撕逼带节奏确实比较生疏，处理一些事情的熟练度比脂粉差很多，但是给美岐花钱没有七位数也至少50w了，线下应援组织的很好，客观评价这种高学历精英阶层的管理比脂粉多了脑子和统筹规划，看利弊取舍了
0.08944272,2460945031,​​​​这条内容为他人转发//@衣锦夜行的燕公子:他早就看对方党派那个一直侃侃而谈的男人不顺眼，看他栗色的头发不顺眼，看他闪闪发光的眼睛不顺眼，看他拿着矿泉水瓶的修长手指不顺眼，看他喝水时上下滑动的喉结不顺眼。该死！他不由把自己领带松了松，这样满口胡话的男人，真应该被压在墙上好好教训一下！
0.08944272,3228584312,​​​​其实稍看几篇1700s的英语文本就大概能把这两个思想parallel起来。克苏鲁的“宗教”架构和基督教是类似的，同时用了大量pagan要素，看起来有①点讽刺了//@CyberAlex ://@在下黄昏鸟 ://@枫伊_Flannery ://@Mosan穆刹 :很有想法嘛少年
0.08944272,1744501211,回复@李彧强:不敢不响应党的号召[跪了]
0.08944272,1744501211,回复@李彧强:今天不是浪啊，这不是响应党的号召去看改革开放的展览吗[允悲]只是因为上周日我有课没去，只能自己找时间去了[允悲]
0.08944272,2405271532,纠正一下，南希是民主党人，中期选举民主党赢了，所以她是多数党领袖
0.08944272,3163262252,回复@blankheroin:唉 党宣常态
0.08944272,2919545355,回复@我和我的昵称:是的！！！！我都感觉对不起开校车的师傅，真的下车以后拍了个照党旗都没扯，就地解散了[嘻嘻]
0.08944272,6137274003,回复@Stella-la:对不起 我还要重新开始上党课！
0.08944272,5188388290,​​​​想了想还是不敢发朋友圈，怕又被田老师说你导师在国外你就放飞自我了么？？(Hhhh老师，你是第一天当老师么) ，想了想还是去了改革开放的展，因为不想在入党关键时候不积极，以前的衣服还是很时尚的，以前的瓷器配色太好看了吧，温温柔柔的。如果今天晚上等不到回答，我就拉黑了hhh你耍我嘛！  ​​​​​
0.08944272,5970919436,​​​​@我要呆在麦当劳  快看//@自种天然:没错，随便找个地方挂着，喷喷水就行了[挤眼]//@关三颜色:强推空气凤梨，手残党的福音，还不用考虑💭介质！
0.08944272,3140602837,看到您赞的法希同人图…太太也是法希党吗[憧憬][憧憬][憧憬][憧憬]尖叫！！！
0.08944272,5396678227,​​​​……//@凤凰网:蔡英文宣布辞去民进党主席
0.08944272,1973009074,​​​​//@搞笑王5001: 民进党要直接作票了？
0.08944272,6548274719,​​​​//@一毛不拔新干线:微博网友要爱国爱党遵纪守法。看了视频，选手在冲刺阶段被人强塞国旗因为干扰跑步未做任何处理扔掉了，所谓揉成一团扔掉显然是造谣，网友们应该去@四川魏静  那找到该条微博举报不实信息。同时随便跑进场地干扰比赛，导致选手丧失为国争光机会应当艾特四川警方敦促处理[太阳]
0.08944272,3401481034,​​​​梁文道在《冲突和策略》最后说到，现在有些人动不动就说直接向谁开战，打他！他们真的理解什么是和平，什么是战争吗？他们所谓的战争，伤害的就是我们现在在街上走，那个骑着自行车的学生，那个拄着拐杖的老人，那个正在吆喝的小贩，所有这些，平静地不知道发生了什么的人。 ​​​​​
0.08944272,2012667405,上课在讲独战不是窝巢概念上的反对殖民压迫的民族主义斗争……我觉得这个性质在那个小共和国时代就已经一脉相承了，那种“殖民地”的用词和东亚语态里熟悉的完全不同，天朝历史最缺的在逻辑链上先在的概念比起扯虎皮做大旗的什么“自由”“平等”，不如说是“自治”（当然自由平等也很重要）
0.08944272,5186321849,回复@王小熊RUC:还不是为了向您这样优秀的党员同志靠拢[并不简单]
0.08944272,3923250957,话说真的可以嘛！北京学生党一枚，会一点摄影，但是自己好菜鸡啊……
0.08944272,5503864629,​​​​今天早上醒了一下 感觉又睡着了 没有意识的时候 脑子里在播放 不党不盲不私不卖'........ ​​​​​
0.08944272,1973009074,​​​​//@超大号摩卡 :中立是理想，要维护这个理想首先要承认现实已失衡//@天涯旅人6688 : Roberts想维护的是一个法官中立的神话。如果这个神话是真实的话，民主党就不必去污蔑由川普提名的大法官Kavanaugh了。如果不存在所谓的“奥巴马法官”、“川普法官”的话，左派为什么担心川普有权任命更多的法官呢？
0.08944272,1787655253,​​​​[哈哈][哈哈]大快人心[鼓掌]，不过TC这群出口就是恶臭素质低到吓人只敢躲在渣浪的杠精们什么时候能去推上丢丢人，很想看他们写道歉信呢[吃瓜]天朝Blink还是太善良了[拜拜]
0.08944272,1726877263,​​​​@方方：同行对待同行，比外行更狠，这种事很多人都领教过，我也不例外。同行为了灭掉同行，时常会处心积虑，煽风点火，察颜观色，迎合权势，做起来相当不管不顾。并且这号人作恶后还能春风得意。因为他们早已揣摸透了管理者的心态：只要极端左、极端展示所谓爱国爱党精神，即使作恶到极致，也是一身正 ​​​​​
0.08944272,6408649453,哇！好棒！学生党举双手赞成！
0.08944272,6553224896,​​​​感谢大家的关爱，收到当归黄芪党参真的想立马炖只鸡咯哟[太开心][嘻嘻] 好馋啊！还有筒子坐了一个小时车 背了礼物和这桶坚果来 也是感动 ​​​​​
0.08944272,1167257004,说到战争，我脑海里总会浮现抗战时期傅斯年信中写梁思成林徽因夫妇，“他们二人万里跋涉，到湘、到桂、到滇、到川，已弄得吃尽当光，又逢此等病，其势不可终日”，希望自己有生之年不会遇到同样的困境……
0.08944272,3435779102,很晚入党，还有图二和图三吗？想要～[给你小心心]
0.08944272,5799664003,​​​​//@陈迪Winston:肯定见义勇为的同时处罚200元[费解]//@我是愤怒的王小能:http://t.cn/E2QpmSq //@顾不厌://@神气飞天猪:不是说天朝是深夜放心撸串国吗？明白了，事主错就错在深夜去吃火锅了
0.08944272,6055850337,​​​​//@發條青蛙 ://@Mi醉生 :呀，醉了//@小党 ://@老刀99 : [怒]//@跳跳可爱虎 : @深圳平安 这个麻烦给个公告吧？
0.08944272,2012667405,​​​​汉萨，不善记账，不搞对账，不会保险，出去四处奔波住在小破酒馆里，粗布短衣大餐吃咸鱼，盟约遵守程度甚至都不如你希渔村（虽然你希屑村是靠强力镇压别人），居然还组建军队参加别人的王朝继承战争，这些人到底是怎么繁荣起来的哦（褒义 ​​​​​
0.08944272,6175059553,​​​​//@Twice-Chic:黑五适合学生党剁手的丢来了，本次免邮活动周五结束，这里注册参与http://t.cn/E28o7tZ
0.08944272,1601134657,​​​​地方国企的收入水平普遍比央企高的。 体制内的单位，无论企业，还是政府部门、事业单位，越是央企总部、部委、国字头机构，收入水平越低，而且管得也比较严，普通层没什么灰色收入的可能。 正常应该高薪养廉的，那种薪酬水平和接触到的资源、项目水平对比，真的能让人扭曲。 ​​​​​
0.08944272,5153038363,？？？这些人是代表女权说话的吗？我算是明白为什么你哩天朝女权环境是这样了 说了难听的话就是代表女权了 对同一个人说的话就是同一批人 魔幻魔幻
0.08944272,6492176783,同感...买了好多日常的后发现自己根本不是日常党
0.08944272,1973009074,​​​​有意思……//@Heavenxu2017:受教育程度过高是西方社会（以及中国）的潜在危机：义务教育不仅大幅增加了育儿成本降低生育率，也将国家主义大政府的观念渗透到每一个人。高等教育更是将无数社会急需的技工变成了大批白左。现代的教育制度不但不是文明的基石，反而是现代文明的定时炸弹。
0.08944272,1906683135,回复@铸造总监兰斯洛: 相对来说，在这个问题上我可能会更认同安高德的观点…但这场战争的实际情况就像我在引言里说的那样，其实也是充满争议的。
0.08944272,1601134657,​​​​居民们被掏走的收入，落到地产党那里，地产党房产套现的钱基本都出逃海外，流入美澳加的楼市，尤其是美国，进而助推美国经济增长。[允悲]
0.08944272,2525279541,回复@F-14哼哼:那些台湾来大陆的几百万人是来抄党章的吗？
0.08944272,6562492971,​​​​选举输了是你们民进党的事，为什么是“各位国人同胞晚安”？民进党就是这么强奸民意的吗？
0.08944272,6562492971,选举输了是你们民进党的事，为什么是“各位国人同胞晚安”？民进党就是这么强奸民意的吗？
0.08944272,1601134657,​​​​很多人觉得我搞金融，想乱来就乱来，赚灰色利润；我开工厂，想污染环境，就污染环境；我做官，我想贪污就贪污……政府不管，还协助放任，那才是好时代。什么，政府觉得金融界乱搞，要穿透式监管；大力抓环保，我污染就不让我生产了；还反腐败，不让贪污了……天呐，大家都来看，暴政，暴政啊！
0.08944272,1423893323,国民党已经不是当年的国民党 现在可以说是台湾国民党
0.08944272,5851059451,​​​​天朝双人现在这么难看，主要还是土且尬.....彭金也好于张也好都是一股子继承自他们教练的革命战友感，没有情愫的流通，滑啥都像故作深情状皱眉的健美操...于金以前很好看的，奈何硬生生被拆成了组织包办....李香凝更是土到极致我就不信那个速成组合能成一线pair...隋韩倒是不土也很来电，可是架不住上 ​​​​​
0.08944272,2020078245,​​​​前些年，晚上有批自由派，一提到资本就满脸笑容像桃花绽放，一提到政府就做憎恶状，让人很不好理解。他们到底是在叫啥劲呢，难道他们真不知道资本是官僚阶层最好的朋友吗？//@事件与评论: @泰然国际TAZA: 这20年形成了官僚阶级了，目前正在和资本保驾护航
0.08944272,2604349571,​​​​有些人经常感觉自己受辱是不是心理有点不正常？//@充气榔头: //@释老毛:华为辱德，德国政府欣然接受羞辱，德国明星很迟钝，很不政治正确……
0.08944272,1617045791,​​​​在北京学规划的重庆人欢迎你们！市政府副秘书长的椒盐普通话太亲切了！//@中国城市规划学会: 重庆，重庆！
0.08944272,2020078245,​​​​人民回收互联网 - 今日头条 - 以主权国家政府代表的民众中介力量的身份，与互联网企业做的经济和政治方面的博弈。  这种博弈的方向，总体来看是对通用互联网精神的悖逆，所谓的逆全球化，逆互联网化，让本来借助全球化和互联网化发展起来的互联网企业的业务受到一些影响http://t.cn/ELA4caG ​​​​​
0.08944272,2945902895,​​​​韩身上的那些可贵之处其实被最近一个月的选举语言稀释了，走阶级斗争的选举路线，口号一定要够简单够庶民。精英阶层的指责，在我看来，就是何不食肉糜的虚伪，他们怎么懂得底层老百姓饭都吃不饱的痛。那些指责他搞洗脑搞直销的人，也都是没有兴趣去看他北农经历和竞选党主席经历的。但凡能不带着偏见去 ​​​​​
0.08944272,1973009074,​​​​//@鄭峻: 1936年美国总统大选，523比8。罗斯福得票率超过60%。参议院民主党74比17。众议院民主党334比88。怎么干涉？//@VitalyVitaly:共和党没有干涉他？
0.08944272,1856887193,​​​​#星舰驾驶员# 这片子相当昭和了。作者大概比较熟悉伯罗奔尼撒战争史一类的著述，之后切换成一个西西里小国的视角，尝试去阐述一个政治与人的故事。整体还是非常强大，不过当我看到这是一部2005年的作品时内心五味杂陈。把它放在90年代可以算是不错的片子了，但是对于2005年而言，它显然在故事细节上处 ​​​​​
0.08944272,6453895150,​​​​素素自己的事情自己解决 我顶多一个白莲抱抱党 我对他没好感 看不惯的双我  明天如果前圈那事上热搜也不能冲了见面会的热度，哥哥的热度最重要[赞] ​​​​​
0.08944272,1837367630,​​​​mmp 宗教真的好神经病啊 难以想象人类有一千年就在研究这玩意[晕][晕] ​​​​​
0.08944272,5774919667,回复@我欲醉眠芳草_:每次我说自己是华福党都有人说我逆CP
0.08944272,2075664175,​​​​【废墟与挽歌】帕尔米拉—沙漠中的辉煌堡垒，丝路上的欧亚咽喉，从公元前1世纪开始兴盛，凝聚着希腊，波斯，罗马文化精髓和建筑技艺的丰碑，是联合国名录的世界文化遗产。叙利亚考古学家阿萨德为了保护她，被IS极端武装在遗址中的广场上斩首示众。政府军在俄支持下，与IS不断地拉锯战。但IS打着“抹除 ​​​​​
0.08944272,6233772756,​​​​这位大姐才是又蠢又坏[允悲]//@肛泰官方微博:[允悲]阎老师为难我了，搞清洁我推荐@Dyson戴森 //@战争史研究WHS: 被央视网、共青团中央、中央政法委点名或不点名批评、被网民全网唾骂的小人，说别人“别有用心”[允悲]这嘴真脏，得治。@肛泰官方微博  http://t.cn/E2B8k6Q
